idx,idy,ntdiff,carcass.x,geog.x,Cluster.x,sample.type.x,day.x,month.x,year.x,species.x,GPS.determined.from.map.x,lat.x,long.x,ward.x,village.x,subvillage.x,Status.x,Misidentification.x,Unexpected.genome.Size.x,Median.insert.size.x,Mean.coverage.x,Number.of.reads.x,X..contigs...0.bp.x,X..contigs...1000.bp.x,Total.length....0.bp..x,Total.length....1000.bp..x,X..contigs.x,largest.contig.x,total.length.x,GC...MicrobesNG..x,GC...Qualimap..x,N50.x,N57.x,Number.of.reads.1.x,mapped.reads.x,percentage.mapped.reads.x,duplicated.reads.x,duplication.rate.x,mean.coverage.x,carcass.y,geog.y,Cluster.y,sample.type.y,day.y,month.y,year.y,species.y,GPS.determined.from.map.y,lat.y,long.y,ward.y,village.y,subvillage.y,Status.y,Misidentification.y,Unexpected.genome.Size.y,Median.insert.size.y,Mean.coverage.y,Number.of.reads.y,X..contigs...0.bp.y,X..contigs...1000.bp.y,Total.length....0.bp..y,Total.length....1000.bp..y,X..contigs.y,largest.contig.y,total.length.y,GC...MicrobesNG..y,GC...Qualimap..y,N50.y,N57.y,Number.of.reads.1.y,mapped.reads.y,percentage.mapped.reads.y,duplicated.reads.y,duplication.rate.y,mean.coverage.y
AN16-14_D1,AN16-23_D1,0,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-23,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongumot (Olduvai gorge),higher contig numbers,NA,NA,80,44,1283527,1273,836,5378156,5105766,1149,69516,5332351,35.27,38.43%,13090,4030,"2,282,496","2,018,136",88.42%,"1,337,769",87.93%,35.5
AN16-14_D1,AN16-83_D,10,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-83,Central,Single case,soil,20,8,2016,sheep,yes,NA,NA,Njoroiolisilondo,NA,NA,NA,NA,NA,407,81.6,1138780,140,26,5498265,5448816,38,1161756,5456942,35.12,35.58%,899614,290757,"2,174,984","1,671,129",76.83%,"656,507",37.03%,61.2
AN16-14_D1,AN16-175_T,10,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-175,Central,Single case,tissue,30,4,2017,sheep,NA,-3.14563,35.20358,Endulen,Nasiporiong,Ngoyapase,NA,NA,NA,175,70.4,1240111,379,25,5607918,5454715,52,1770198,5471707,35.13,36.65%,1161745,290126,"2,337,284","2,117,818",90.61%,"1,044,928",49.54%,66
AN16-14_D1,AN16-80_I1,25,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",contamination?,Clostridium sensu stricto 1/Bacillus,NA,122,231.1,5357329,865,27,5855755,5456497,285,1769270,5613313,35.56,37.55%,1161867,239940,"9,547,116","8,462,267",88.64%,"6,220,165",68.23%,206.8
AN16-14_D1,AN16-14_D2,0,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,132,126.2,2603773,68,36,5459879,5447220,42,1369263,5451318,35.11,38.23%,627653,194228,"4,642,492","4,198,540",90.44%,"2,746,124",63.30%,104.3
AN16-14_D1,FL16-03_I,0,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,FL16-03,South,Single case,insect,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,49.3,838704,50,34,5455738,5448177,42,919559,5453690,35.12,36.75%,446837,191315,"1,614,381","1,439,541",89.17%,"620,780",40.49%,44
AN16-14_D1,AN16-149_B,34,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-149,Central,Single case,blood,21,10,2016,cow,NA,-3.13133,35.16433,Endulen,Nasiporiong,Ngoyapase,contamination?,Clostridium sensu stricto 1/Bacillus,NA,75,53.4,1687762,503,281,5522159,5433189,321,134372,5458967,35.13,37.12%,35522,19541,"2,993,405","2,563,802",85.65%,"1,631,907",83.73%,42.2
AN16-14_D1,AN16-88_D,9,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-88,Central,C1,soil,9,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",NA,NA,NA,358,105,1487519,130,27,5495534,5450831,39,1770159,5458865,35.13,36.17%,1161422,263342,"2,870,706","2,426,233",84.52%,"1,089,816",41.35%,88.1
AN16-14_D1,AN16-164_S1,8,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-164,Central,Single case,swab,25,1,2017,sheep,NA,-3.03004,35.16133,Endulen,NA,"Olduvai, Kiloki",NA,NA,NA,142,140.8,2800409,66,25,5465250,5449962,36,1770244,5457547,35.13,37.85%,1158783,264238,"5,168,956","4,630,469",89.58%,"2,999,779",60.07%,121.6
AN16-14_D1,AN16-24_T,25,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-24,Central,Single case,tissue,26,9,2016,cow,NA,-3.09357,35.06333,Endulen,Nasiporiong,near Kilima Matiti,NA,NA,NA,149,131.4,2551747,71,26,5470553,5451084,35,1770242,5457065,35.12,37.39%,1161867,263342,"4,550,114","4,112,175",90.38%,"2,545,849",57.47%,111.2
AN16-14_D1,AN16-80_S,34,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-80,Central,C1,swab,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",NA,NA,NA,210,41.1,701904,224,82,5477216,5445025,89,431547,5449845,35.12,38.56%,122507,66645,"1,349,410","1,169,616",86.68%,"552,034",40.89%,35.8
AN16-14_D1,AN16-120_B,37,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-120,East,Single case,blood,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,contamination?,Clostridium sensu stricto 1/Bacillus,NA,196,35.5,633880,340,39,5609442,5465564,124,716975,5518717,35.09,37.61%,383601,204761,"1,227,276","1,090,936",88.89%,"457,818",40.77%,32.9
AN16-14_D1,AN16-135_I,7,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-135,Central,Single case,insect,20,10,2016,sheep,NA,-3.06807,35.04067,Endulen,Nasiporiong,NA,NA,NA,NA,153,97.2,1870195,168,26,5479517,5449484,33,1770627,5454261,35.12,37.85%,596283,263342,"3,373,972","3,021,340",89.55%,"1,769,767",54.64%,81.8
AN16-14_D1,AN16-155_S,7,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-155,South,C4,swab,26,11,2016,sheep,NA,-3.29364,35.03649,Kakesio,Osinoni ,Orgumi ,NA,NA,NA,105,201.6,4777763,91,30,5467436,5446822,40,947169,5453460,35.12,38.68%,892181,239943,"8,278,772","7,324,523",88.47%,"5,554,885",75.10%,162.8
AN16-14_D1,AN17-01-A_B,10,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN17-01,Central,Single case,blood,30,4,2017,goat,yes,-3.096573,35.149872,Endulen,Nasiporiong,Ngoyapase; eneo ya Irkeek Losir/Kiloki,NA,Clostridium sensu stricto 1/Bacillus,NA,155,95.4,1988406,845,74,5912293,5529187,358,1161477,5708193,35.03,37.45%,899713,240050,"3,769,458","3,269,098",86.73%,"1,955,076",55.54%,89
AN16-14_D1,AN17-18_S,2,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN17-18,North,Single case,swab,20,2,2017,donkey,NA,-2.65342,35.11702,Olbalbal,Meshili,Idonyo Ogol,contamination?,Clostridium sensu stricto 1/Bacillus,6.17669,170,62.9,1430941,2309,134,6662267,5610018,1009,1770262,6176691,34.79,38.13%,919835,121958,"2,680,884","2,374,412",88.57%,"1,344,890",50.94%,67.2
AN16-14_D1,AN16-24_S1,33,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-24,Central,Single case,swab,26,9,2016,cow,NA,-3.09357,35.06333,Endulen,Nasiporiong,near Kilima Matiti,higher contig numbers,NA,NA,84,36.1,996321,1073,707,5268768,5079268,859,46323,5183705,35.3,37.61%,12145,5641,"1,798,747","1,611,127",89.57%,"956,491",81.48%,28.9
AN16-14_D1,LNA-2_T2,15,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,LNA-2,Central,C3,tissue,7,10,2016,goat,NA,-3.05212,35.11393,Endulen,Nasiporiong,Ngoyapase,NA,NA,NA,222,35.7,586669,131,101,5448919,5430551,122,1089540,5445807,35.13,37.28%,238661,58690,"1,145,795","1,039,918",90.76%,"407,204",36.82%,32.8
AN16-14_D1,AN16-171_B,6,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-171,Unknown Sample Location,Single case,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AN16-14_D1,AN16-109_D1,9,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-109,East,Single case,soil,18,7,2016,goat,NA,-3.01212,35.49434,Ngoile,NA,NA,NA,NA,NA,126,96.2,2033756,79,29,5467132,5449809,37,919235,5455171,35.11,37.51%,677373,238660,"3,682,649","3,236,430",87.88%,"1,998,753",62.49%,78.4
AN16-14_D1,AN16-122_T1,11,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-122,East,Single case,tissue,20,1,2017,sheep,yes,-2.934868,35.511649,Olbalbal,Meshili,"Engonini, Ngurumani",NA,NA,NA,155,121.6,2335705,55,28,5459442,5449243,35,1161515,5453656,35.12,37.26%,899714,264345,"4,355,331","3,881,824",89.13%,"2,376,383",56.14%,105.8
AN16-14_D1,AN16-160_D2,6,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-160,South,C4,soil,26,11,2016,cow,NA,-3.29372,35.03663,Kakesio,Osinoni,"Orgumi, Nanadando",NA,NA,NA,191,111.8,1992777,191,26,5520500,5447184,67,1770336,5472292,35.21,38.60%,669842,263235,"3,750,831","3,385,265",90.25%,"1,977,522",50.61%,100.4
AN16-14_D1,FL16-11-MKK_I,25,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,FL16-11-MKK,South,Single case,insect,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,217,62.9,1083400,95,31,5472059,5445532,42,920454,5453535,35.12,38.40%,574817,204706,"2,054,220","1,744,529",84.92%,"865,688",42.93%,52.8
AN16-14_D1,AN16-132_T,9,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-132,Central,Single case,tissue,21,3,2017,cow,yes,-3.189766,35.243246,Endulen,Nasiporiong,Ngoyapase,higher contig numbers,NA,NA,84,42.9,1201864,1540,969,5515848,5254443,1190,45373,5410131,35.19,38.15%,8186,3954,"2,238,374","1,980,215",88.47%,"1,216,299",76.14%,35.9
AN16-14_D1,AN17-20_S,10,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN17-20,North,Single case,swab,23,2,2017,sheep,NA,-2.56527,35.18269,Olbalbal,Meshili,Idonyo Ogol,contamination?,Alkaliphilus/Bacillus,8.60389,145,81.5,2642681,3005,974,8981778,7816926,2122,1770200,8603886,34.46,36.92%,240050,3512,"4,819,266","4,110,648",85.30%,"2,529,935",57.92%,109.4
AN16-14_D1,AN16-120_S2,39,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-120,East,Single case,swab,23,7,2016,sheep,NA,-2.98602,35.51238,Olbalbal,Meshili A,NA,new sequence,NA,NA,113,30.3,660109,832,584,5412043,5271413,707,124724,5359244,35.25,38.19%,18635,7394,"1,163,669","1,047,883",90.05%,"563,061",69.83%,23.5
AN16-14_D1,AN17-38_T1,0,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN17-38,South,Single case,tissue,25,2,2017,cow,NA,-3.28117,35.00691,Kakesio,Kakesio,Ereko,NA,NA,NA,221,49.9,856083,353,42,5586454,5454887,72,639851,5475573,35.14,36.34%,296850,204802,"1,700,675","1,520,144",89.38%,"643,666",41.81%,44.7
AN16-14_D1,AN16-86-1_T,2,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-86,North,Single case,tissue,29,9,2016,sheep,NA,-2.52621,35.25493,Olbalbal,Meshili,Idonyo Ogol,NA,NA,NA,218,72.1,1201707,52,31,5459282,5449685,39,1770299,5455325,35.12,37.26%,754222,240025,"2,297,306","2,078,479",90.47%,"986,454",42.30%,65
AN16-14_D1,AN16-155_B,7,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-155,South,C4,blood,26,11,2016,sheep,NA,-3.29364,35.03649,Kakesio,Osinoni ,Orgumi ,NA,NA,NA,162,33.1,622187,205,167,5451227,5432804,186,776786,5446051,35.13,37.32%,94138,40921,"1,213,372","1,064,053",87.69%,"499,830",48.14%,29.4
AN16-14_D1,AN17-01-A_S,4,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN17-01,Central,Single case,swab,30,4,2017,goat,yes,-3.096573,35.149872,Endulen,Nasiporiong,Ngoyapase; eneo ya Irkeek Losir/Kiloki,NA,NA,NA,114,177.3,3990287,73,28,5466013,5446767,43,1161515,5457484,35.13,37.56%,899963,263235,"7,173,769","6,042,233",84.23%,"4,335,562",69.25%,141.8
AN16-14_D1,AN16-169_T,32,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-169,East,Single case,NA,NA,NA,NA,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AN16-14_D1,AN16-110_D1,24,AN16-14,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongurioto (Olduvai gorge); temporary bomas (Ronjo),NA,NA,NA,121,225.6,4905967,79,26,5465169,5446021,34,1161867,5452206,35.11,37.63%,899576,263342,"8,539,462","7,475,383",87.54%,"5,469,062",67.99%,182,AN16-110,Central,Single case,soil,30,6,2016,goat,yes,-3.110753,35.112708,Endulen,Nasiporiong,Ngoyapase; Oldupai plain,slightly higher contig numbers,NA,NA,76,42.8,1297251,602,485,5357943,5299805,525,107572,5327909,35.16,37.45%,17242,9363,"2,351,768","2,002,805",85.16%,"1,258,773",83.77%,33.4
AN16-80_I2,AN16-164_S2,17,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",new sequence,NA,6.46213,107,59.2,2078490,5252,1404,8526738,6694363,2891,63524,7713463,36.47,37.72%,7607,2005,"3,615,174","2,966,283",82.05%,"1,945,883",77.69%,61.2,AN16-164,Central,Single case,swab,25,1,2017,sheep,NA,-3.03004,35.16133,Endulen,NA,"Olduvai, Kiloki",higher contig numbers,NA,NA,95,36.3,899495,924,559,5353564,5197736,666,79430,5270899,35.23,37.81%,16225,8042,"1,695,475","1,540,653",90.87%,"867,446",69.96%,29.9
AN16-80_I2,AN16-23_D2,15,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",new sequence,NA,6.46213,107,59.2,2078490,5252,1404,8526738,6694363,2891,63524,7713463,36.47,37.72%,7607,2005,"3,615,174","2,966,283",82.05%,"1,945,883",77.69%,61.2,AN16-23,Central,C2,soil,16,9,2016,cow,yes,-3.038225,35.01837,Endulen,Esinoni,Loongumot (Olduvai gorge),NA,NA,NA,105,197.9,4678130,86,25,5473130,5448866,35,1769232,5455111,35.12,37.90%,1161867,263317,"8,346,973","7,337,234",87.90%,"5,418,592",72.72%,163
AN16-80_I2,AN16-128_B,12,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",new sequence,NA,6.46213,107,59.2,2078490,5252,1404,8526738,6694363,2891,63524,7713463,36.47,37.72%,7607,2005,"3,615,174","2,966,283",82.05%,"1,945,883",77.69%,61.2,AN16-128,Central,Single case,blood,19,8,2016,sheep,yes,-2.99792,35.084373,Endulen,Nasiporiong,Ngoyapase,slightly higher contig numbers,NA,NA,84,76.1,2153106,504,209,5544941,5457585,232,233026,5474370,35.11,37.38%,43618,25263,"3,869,420","3,441,063",88.93%,"2,265,284",78.63%,62.6
AN16-80_I2,AN16-135_T2,16,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",new sequence,NA,6.46213,107,59.2,2078490,5252,1404,8526738,6694363,2891,63524,7713463,36.47,37.72%,7607,2005,"3,615,174","2,966,283",82.05%,"1,945,883",77.69%,61.2,AN16-135,Central,Single case,tissue,20,10,2016,sheep,NA,-3.06807,35.04067,Endulen,Nasiporiong,NA,NA,NA,NA,86,84.7,2314629,221,143,5434812,5399169,166,340003,5414834,35.16,37.94%,97153,41317,"4,042,215","3,730,970",92.30%,"2,559,265",82.19%,69.8
AN16-80_I2,AN16-110_D3,48,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",new sequence,NA,6.46213,107,59.2,2078490,5252,1404,8526738,6694363,2891,63524,7713463,36.47,37.72%,7607,2005,"3,615,174","2,966,283",82.05%,"1,945,883",77.69%,61.2,AN16-110,Central,Single case,soil,30,6,2016,goat,yes,-3.110753,35.112708,Endulen,Nasiporiong,Ngoyapase; Oldupai plain,slightly higher contig numbers,NA,NA,88,32.5,888114,683,468,5453605,5345397,553,86799,5402572,35.32,37.80%,19991,10188,"1,572,627","1,353,452",86.06%,"773,334",79.63%,25.8
AN16-80_I2,AN16-122_S,19,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",new sequence,NA,6.46213,107,59.2,2078490,5252,1404,8526738,6694363,2891,63524,7713463,36.47,37.72%,7607,2005,"3,615,174","2,966,283",82.05%,"1,945,883",77.69%,61.2,AN16-122,East,Single case,swab,20,1,2017,sheep,yes,-2.934868,35.511649,Olbalbal,Meshili,"Engonini, Ngurumani",NA,NA,NA,112,141.4,3210413,67,26,5462518,5447824,32,1769271,5452156,35.11,37.99%,596389,263317,"5,702,405","4,859,480",85.22%,"3,413,702",69.02%,112.4
AN16-80_I2,AN16-80_D,0,AN16-80,Central,C1,insect,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",new sequence,NA,6.46213,107,59.2,2078490,5252,1404,8526738,6694363,2891,63524,7713463,36.47,37.72%,7607,2005,"3,615,174","2,966,283",82.05%,"1,945,883",77.69%,61.2,AN16-80,Central,C1,soil,10,5,2016,sheep,yes,-2.994935,35.095446,Endulen,NA,"Olduvai-Mazingira, Magumu",contamination?,NA,9.43005,147,74,2610407,3962,1562,9791414,8322021,3123,1770253,9430050,46.95,36.79%,204761,1786,"4,911,523","4,250,478",86.54%,"2,570,058",57.20%,113.3
